NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_SPERMATID_DIFFERENTIATION	182	118		
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	61	56		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	91	78		
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	17		Rejected!	
GOBP_LYMPH_NODE_DEVELOPMENT	18	15		
GOBP_SPLEEN_DEVELOPMENT	34	26		
GOBP_MUCOSA_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	7		Rejected!	
GOBP_THYMUS_DEVELOPMENT	45	39		
GOBP_BONE_MARROW_DEVELOPMENT	9		Rejected!	
GOBP_RESPONSE_TO_STEROID_HORMONE	330	251		
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	49	34		
GOBP_REGULATION_OF_PINOCYTOSIS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PINOCYTOSIS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PINOCYTOSIS	5		Rejected!	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	17		Rejected!	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	294	220		
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS	10		Rejected!	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	33	26		
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	451	352		
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	17	16		
GOBP_NOTOCHORD_MORPHOGENESIS	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	1664		Rejected!	
GOBP_DEVELOPMENTAL_CELL_GROWTH	227	170		
GOBP_DEVELOPMENTAL_GROWTH	639	486		
GOBP_EYE_MORPHOGENESIS	154	117		
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	122	95		
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	26	21		
GOBP_EMBRYONIC_MORPHOGENESIS	607	478		
GOBP_MYOBLAST_FATE_COMMITMENT	5		Rejected!	
GOBP_SKELETAL_MUSCLE_TISSUE_GROWTH	9		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	5		Rejected!	
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	46	32		
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	12		Rejected!	
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	329	240		
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	169	117		
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	111	86		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	26	19		
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	19		Rejected!	
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	81	54		
GOBP_ANIMAL_ORGAN_FORMATION	65	47		
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	1209		Rejected!	
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	173	114		
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	95	67		
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	73	40		
GOBP_NEURON_FATE_COMMITMENT	63	35		
GOBP_NEURON_FATE_DETERMINATION	8		Rejected!	
GOBP_NEURON_FATE_SPECIFICATION	30		Rejected!	
GOBP_NEURON_DEVELOPMENT	1098		Rejected!	
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	555	435		
GOBP_COLLATERAL_SPROUTING	25	20		
GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY	5		Rejected!	
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING	10		Rejected!	
GOBP_AXON_EXTENSION	121	101		
GOBP_RESPONSE_TO_AXON_INJURY	83	59		
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	46	36		
GOBP_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS	9		Rejected!	
GOBP_EMBRYONIC_VISCEROCRANIUM_MORPHOGENESIS	10		Rejected!	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	94	72		
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	227	172		
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	127	99		
GOBP_ASTROCYTE_DIFFERENTIATION	79	59		
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	94	70		
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	31	20		
GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	15		Rejected!	
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	40	29		
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	22	15		
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	12		Rejected!	
GOBP_TISSUE_MORPHOGENESIS	625	490		
GOBP_EPIDERMIS_MORPHOGENESIS	34	25		
GOBP_GLAND_DEVELOPMENT	432	343		
GOBP_SEBACEOUS_GLAND_DEVELOPMENT	10		Rejected!	
GOBP_APPENDAGE_DEVELOPMENT	177	137		
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	234	152		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT	9		Rejected!	
GOBP_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	24	19		
GOBP_SEMICIRCULAR_CANAL_MORPHOGENESIS	7		Rejected!	
GOBP_PIGMENT_GRANULE_ORGANIZATION	29	27		
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	153	116		
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	10		Rejected!	
GOBP_PIGMENT_GRANULE_MATURATION	10		Rejected!	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	246	188		
GOBP_TISSUE_REMODELING	175	119		
GOBP_MAINTENANCE_OF_PRESYNAPTIC_ACTIVE_ZONE_STRUCTURE	6		Rejected!	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	17		Rejected!	
GOBP_PRONEPHROS_DEVELOPMENT	9		Rejected!	
GOBP_ANIMAL_ORGAN_MATURATION	32	21		
GOBP_GENITALIA_DEVELOPMENT	46	28		
GOBP_DENDRITE_MORPHOGENESIS	139	116		
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	64	55		
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_MATURATION	5		Rejected!	
GOBP_HAIR_FOLLICLE_MATURATION	15	15		
GOBP_ERYTHROCYTE_DEVELOPMENT	37	28		
GOBP_OTOLITH_DEVELOPMENT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	27	24		
GOBP_ARTERY_MORPHOGENESIS	79	57		
GOBP_VENOUS_BLOOD_VESSEL_MORPHOGENESIS	9		Rejected!	
GOBP_FOREBRAIN_MORPHOGENESIS	12		Rejected!	
GOBP_BRAIN_MORPHOGENESIS	36	29		
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	64	54		
GOBP_FORMATION_OF_ANATOMICAL_BOUNDARY	5		Rejected!	
GOBP_LEUKEMIA_INHIBITORY_FACTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_STEM_CELL_DIFFERENTIATION	217	166		
GOBP_STEM_CELL_FATE_COMMITMENT	8		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	524	408		
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	283	247		
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE	28	24		
GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE	17	15		
GOBP_CHEMICAL_HOMEOSTASIS	1208		Rejected!	
GOBP_SENSORY_SYSTEM_DEVELOPMENT	388	281		
GOBP_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	13		Rejected!	
GOBP_CHROMOSOME_LOCALIZATION	85	72		
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	21	20		
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_CATECHOLAMINE_SECRETION	57	35		
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	66	50		
GOBP_ARACHIDONIC_ACID_SECRETION	31	23		
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	23	22		
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	35	30		
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	9		Rejected!	
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	18	16		
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS	13		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION	451	317		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	209	150		
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	163	105		
GOBP_REGULATION_OF_MRNA_PROCESSING	139	126		
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	32	27		
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	29	28		
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	27	26		
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	74	65		
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	42	35		
GOBP_REGULATION_OF_PROTEIN_SECRETION	252	196		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	68	48		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	128	102		
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	397	268		
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	182	108		
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	145	106		
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	261	192		
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	190	131		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	58	49		
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	18	15		
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_PHAGOCYTOSIS	100	76		
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	22	18		
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	71	52		
GOBP_REGULATION_OF_NEUROGENESIS	361	278		
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	222	175		
GOBP_REGULATION_OF_AXONOGENESIS	154	122		
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	64	52		
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	77	64		
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	98	81		
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	35	30		
GOBP_REGULATION_OF_IMMUNE_RESPONSE	887		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	179	140		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	584	430		
GOBP_RNA_DESTABILIZATION	93	89		
GOBP_REGULATION_OF_VIRAL_PROCESS	159	137		
GOBP_REGULATION_OF_BEHAVIOR	70	40		
GOBP_REGULATION_OF_INSULIN_SECRETION	147	116		
GOBP_ACTIVATED_T_CELL_PROLIFERATION	50	35		
GOBP_ION_HOMEOSTASIS	792		Rejected!	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	17		Rejected!	
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	213	146		
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	71	50		
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	161	107		
GOBP_SYNAPSE_ORGANIZATION	418	283		
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	73	54		
GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_COAGULATION	71	54		
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	52	37		
GOBP_POSITIVE_REGULATION_OF_COAGULATION	24	21		
GOBP_PROTEIN_STABILIZATION	191	171		
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	90	40		
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	107	57		
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	53	23		
GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	75	59		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	21	17		
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	34	25		
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	237	168		
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	127	119		
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	124	62		
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	66	57		
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	24	17		
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	44	42		
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	26	23		
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	33	29		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	25	23		
GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	16	16		
GOBP_REGULATION_OF_T_CELL_ACTIVATION	342	275		
GOBP_REGULATION_OF_B_CELL_ACTIVATION	193	124		
GOBP_REGULATION_OF_CELL_ACTIVATION	674		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	216	164		
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	429	312		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	35	28		
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	145	84		
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	16		Rejected!	
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	49	37		
GOBP_NERVOUS_SYSTEM_PROCESS	1510		Rejected!	
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	385	298		
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	56	36		
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	7		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	17		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	49	29		
GOBP_ENDOCRINE_PROCESS	85	55		
GOBP_COGNITION	306	219		
GOBP_INTESTINAL_ABSORPTION	41	31		
GOBP_LEUKOCYTE_MIGRATION	385	276		
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	33	24		
GOBP_DIAPEDESIS	7		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS	152	97		
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	547	64		
GOBP_SENSORY_PERCEPTION_OF_TASTE	65	23		
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	15		Rejected!	
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	48		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE	45		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_SOUR_TASTE	5		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_SWEET_TASTE	6		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_UMAMI_TASTE	6		Rejected!	
GOBP_POSITIVE_CHEMOTAXIS	64	39		
GOBP_NEGATIVE_CHEMOTAXIS	47	36		
GOBP_REGULATION_OF_CHEMOTAXIS	225	161		
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	140	104		
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	69	47		
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	26	16		
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	14		Rejected!	
GOBP_PIGMENT_CELL_DIFFERENTIATION	36	28		
GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	26	16		
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	220	128		
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	177	123		
GOBP_THERMOCEPTION	7		Rejected!	
GOBP_EQUILIBRIOCEPTION	7		Rejected!	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	19		Rejected!	
GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	21		Rejected!	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	16		Rejected!	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	14		Rejected!	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	33	20		
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	51	31		
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	61	44		
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	26	19		
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	28	19		
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	42	28		
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	22	17		
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	12		Rejected!	
GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	7		Rejected!	
GOBP_MICROTUBULE_SEVERING	11		Rejected!	
GOBP_ACTIN_FILAMENT_SEVERING	16	16		
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	26	25		
GOBP_CHIASMA_ASSEMBLY	7		Rejected!	
GOBP_MRNA_TRANSPORT	125	118		
GOBP_RRNA_TRANSPORT	5		Rejected!	
GOBP_SNRNA_TRANSPORT	6		Rejected!	
GOBP_TRNA_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	24	22		
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	16	15		
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	8		Rejected!	
GOBP_REGULATION_OF_SECRETION	609	466		
GOBP_POSITIVE_REGULATION_OF_SECRETION	300	233		
GOBP_NEGATIVE_REGULATION_OF_SECRETION	167	120		
GOBP_REGULATION_OF_TRANSPORT	1749		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	891		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	466	336		
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	406	364		
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	123	106		
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	231	214		
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	61	46		
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	300	269		
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	70	49		
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	57	54		
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	34	34		
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	451	365		
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	264	223		
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	154	137		
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	957		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1320		Rejected!	
GOBP_REGULATION_OF_HELICASE_ACTIVITY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HELICASE_ACTIVITY	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_BINDING	367	313		
GOBP_POSITIVE_REGULATION_OF_BINDING	171	148		
GOBP_NEGATIVE_REGULATION_OF_BINDING	166	138		
GOBP_REGULATION_OF_DNA_BINDING	121	101		
GOBP_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR	5		Rejected!	
GOBP_REGULATION_OF_DNA_LIGATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	5		Rejected!	
GOBP_HEPOXILIN_METABOLIC_PROCESS	9		Rejected!	
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	30	26		
GOBP_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	7		Rejected!	
GOBP_REGULATION_OF_ACTIN_NUCLEATION	31	29		
GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	16	15		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	699		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1023		Rejected!	
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	23	20		
GOBP_NK_T_CELL_ACTIVATION	13		Rejected!	
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_ACTIVATION	9		Rejected!	
GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION	7		Rejected!	
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	73	50		
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	283	192		
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	155	108		
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	70	52		
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	77	45		
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	43	28		
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	22	16		
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	19		Rejected!	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	98	65		
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	41	29		
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	54	30		
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	24	21		
GOBP_NUCLEAR_EXPORT	156	146		
GOBP_NUCLEAR_TRANSPORT	308	285		
GOBP_IMPORT_INTO_NUCLEUS	163	149		
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1400		Rejected!	
GOBP_VITAMIN_TRANSPORT	46	37		
GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS	6		Rejected!	
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	60	55		
GOBP_SEQUESTERING_OF_CALCIUM_ION	128	88		
GOBP_CARTILAGE_DEVELOPMENT	194	151		
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	22	21		
GOBP_SPINDLE_ASSEMBLY	141	126		
GOBP_SPINDLE_ELONGATION	10		Rejected!	
GOBP_MAINTENANCE_OF_LOCATION	330	265		
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	161	148		
GOBP_SEQUESTERING_OF_METAL_ION	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1470		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1124		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1488		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1128		Rejected!	
